Customer_ID,Journey,Conversion_Value
4294,Social Media > Paid Search > Display > Display > Organic Search,1880
4295,Organic Search > Organic Search > Paid Search,1720
4296,Organic Search > Email > Email > Email,2083
4297,Paid Search > Email > Organic Search > Email > Paid Search,8047
4298,Social Media > Paid Search > Organic Search > Display,3343
4299,Social Media > Paid Search > Organic Search > Email > Organic Search,3209
4300,Paid Search > Organic Search,8175
4301,Email > Organic Search > Organic Search > Organic Search,5578
4302,Email > Organic Search > Social Media,9373
4303,Display > Social Media > Organic Search > Email > Display,3895
4304,Social Media > Paid Search > Email > Organic Search > Paid Search,7973
4305,Paid Search > Organic Search > Display,2650
4306,Social Media > Organic Search > Social Media > Organic Search > Display,2305
4307,Social Media > Display > Display > Social Media > Email,7937
4308,Email > Display,1688
4309,Display > Paid Search > Paid Search > Display > Organic Search,1569
4310,Organic Search > Email > Social Media,8110
4311,Paid Search > Social Media > Email > Paid Search,6470
4312,Organic Search > Paid Search > Paid Search > Organic Search > Email,1767
4313,Paid Search > Paid Search > Organic Search,2027
4314,Display > Organic Search > Display > Display,8674
4315,Display > Paid Search > Organic Search > Paid Search,6862
4316,Organic Search > Display > Organic Search > Display,5952
4317,Organic Search > Paid Search > Social Media,7182
4318,Paid Search > Display,8266
4319,Display > Email,9391
4320,Social Media > Social Media > Display > Email > Display,7136
4321,Email > Paid Search > Organic Search,7020
4322,Display > Paid Search > Organic Search > Display,9932
4323,Paid Search > Email,9512
4324,Paid Search > Display > Paid Search,9232
4325,Email > Organic Search > Email > Email > Paid Search,5416
4326,Display > Display > Email > Paid Search,3193
4327,Email > Email,5528
4328,Paid Search > Social Media > Social Media > Paid Search,9076
4329,Email > Paid Search > Paid Search > Email > Social Media,7618
4330,Social Media > Display,7148
4331,Paid Search > Paid Search,3573
4332,Social Media > Display,3628
4333,Social Media > Social Media > Display > Paid Search,6846
4334,Display > Paid Search > Social Media > Email,5566
4335,Email > Display,4860
4336,Organic Search > Social Media > Organic Search > Display,3129
4337,Organic Search > Paid Search > Social Media > Organic Search,1991
4338,Organic Search > Display > Display > Organic Search,9961
4339,Display > Email > Display,6491
4340,Paid Search > Paid Search > Paid Search,1732
4341,Email > Display,7938
4342,Social Media > Organic Search > Organic Search,8738
4343,Display > Display,3998
4344,Paid Search > Social Media > Social Media > Organic Search > Display,1860
4345,Social Media > Social Media > Organic Search > Display > Email,4313
4346,Paid Search > Organic Search > Organic Search > Email > Paid Search,3737
4347,Organic Search > Social Media > Organic Search,2023
4348,Social Media > Paid Search > Paid Search > Paid Search,2418
4349,Organic Search > Display > Display > Email,8955
4350,Paid Search > Display > Organic Search > Social Media,4639
4351,Organic Search > Social Media > Display,3318
4352,Social Media > Email > Paid Search > Social Media,1974
4353,Display > Display > Display > Social Media,7972
4354,Display > Paid Search > Social Media > Display,9714
4355,Organic Search > Email,3273
4356,Social Media > Organic Search > Paid Search > Display,9459
4357,Email > Email > Display > Display,8635
4358,Paid Search > Email,7997
4359,Organic Search > Organic Search > Social Media,6225
4360,Organic Search > Display,2187
4361,Social Media > Social Media > Social Media > Email,8062
4362,Email > Email,7947
4363,Paid Search > Organic Search,1527
4364,Display > Paid Search > Paid Search > Social Media > Paid Search,7682
4365,Email > Organic Search > Display > Organic Search > Display,6391
4366,Email > Social Media > Email > Email,1453
4367,Social Media > Display,9224
4368,Paid Search > Organic Search > Social Media,5215
4369,Display > Email > Paid Search > Organic Search,3510
4370,Social Media > Display,9893
4371,Social Media > Email,4100
4372,Social Media > Paid Search > Display,4063
4373,Display > Display,7090
4374,Social Media > Paid Search > Display > Paid Search > Paid Search,5848
4375,Email > Paid Search > Organic Search,6778
4376,Paid Search > Email,6716
4377,Display > Social Media > Social Media,6543
4378,Paid Search > Paid Search > Organic Search,9813
4379,Email > Display > Paid Search > Display,7143
4380,Email > Paid Search > Social Media > Social Media > Organic Search,1305
4381,Display > Email > Social Media,6564
4382,Social Media > Social Media > Paid Search > Display > Display,5434
4383,Paid Search > Paid Search,5383
4384,Display > Paid Search,2676
4385,Organic Search > Email > Social Media > Organic Search > Organic Search,1973
4386,Paid Search > Paid Search > Paid Search > Email > Email,5571
4387,Social Media > Social Media > Display > Email > Email,2937
4388,Display > Social Media > Display,6628
4389,Paid Search > Social Media > Social Media > Social Media > Display,8541
4390,Display > Paid Search,6298
4391,Paid Search > Organic Search > Organic Search,6518
4392,Display > Display > Email,4508
4393,Social Media > Email > Display > Paid Search > Display,1659
4394,Social Media > Display,2141
4395,Display > Paid Search,6801
4396,Social Media > Email > Paid Search,3323
4397,Paid Search > Email > Paid Search,3864
4398,Paid Search > Email > Display > Email,4095
4399,Organic Search > Display,3016
4400,Social Media > Social Media,3618
4401,Organic Search > Display,1019
4402,Social Media > Email,5210
4403,Email > Social Media > Display,3771
4404,Paid Search > Organic Search,5548
4405,Organic Search > Organic Search > Social Media,2502
4406,Display > Email > Email,2656
4407,Paid Search > Display > Display > Paid Search,9927
4408,Organic Search > Email > Organic Search > Display,5208
4409,Display > Paid Search > Email,1663
4410,Email > Social Media > Display,3300
4411,Social Media > Email > Social Media > Organic Search,3159
4412,Paid Search > Social Media > Display > Display,9773
4413,Display > Email,5567
4414,Display > Display > Social Media > Organic Search > Display,6952
4415,Paid Search > Email > Paid Search,5351
4416,Paid Search > Organic Search,7440
4417,Display > Paid Search > Email,5179
4418,Organic Search > Organic Search > Email,9403
4419,Paid Search > Organic Search > Paid Search > Paid Search,7228
4420,Email > Email > Email > Social Media > Email,7853
4421,Display > Email > Paid Search,5543
4422,Social Media > Social Media,8930
4423,Display > Display,8287
4424,Email > Display > Paid Search,1844
4425,Organic Search > Organic Search > Paid Search > Display > Display,5843
4426,Display > Display,3385
4427,Social Media > Social Media > Email > Organic Search > Paid Search,3026
4428,Social Media > Display > Display > Display > Email,3273
4429,Display > Social Media > Display > Paid Search > Email,7299
4430,Organic Search > Organic Search,2715
4431,Email > Social Media > Social Media,2098
4432,Email > Organic Search,7823
4433,Display > Social Media > Social Media > Organic Search > Organic Search,6772
4434,Paid Search > Organic Search,9024
4435,Display > Paid Search,6603
4436,Organic Search > Social Media > Paid Search,2025
4437,Email > Social Media > Social Media > Display > Organic Search,1295
4438,Display > Display > Organic Search > Social Media,4867
4439,Paid Search > Organic Search > Email > Display,9754
4440,Social Media > Display,1570
4441,Email > Social Media,1826
4442,Display > Display > Display > Email,9401
4443,Paid Search > Email > Email > Email,5102
4444,Social Media > Display > Email,4699
4445,Display > Display > Display,3807
4446,Organic Search > Email > Organic Search > Organic Search > Social Media,8543
4447,Paid Search > Organic Search > Organic Search > Email,4879
4448,Social Media > Email,7476
4449,Display > Organic Search > Organic Search,6438
4450,Email > Display > Email > Display,1680
4451,Organic Search > Organic Search,9062
4452,Paid Search > Paid Search > Paid Search,6439
4453,Email > Social Media > Paid Search,3978
4454,Display > Display,8345
4455,Social Media > Display > Paid Search > Social Media,2022
4456,Organic Search > Organic Search > Paid Search > Paid Search,9042
4457,Paid Search > Organic Search,3082
4458,Paid Search > Organic Search > Display,4509
4459,Social Media > Social Media > Email,2229
4460,Paid Search > Social Media > Paid Search > Organic Search > Organic Search,2517
4461,Organic Search > Paid Search > Email > Email > Social Media,9349
4462,Organic Search > Display > Social Media > Email > Paid Search,8969
4463,Display > Social Media > Display > Social Media > Display,5848
4464,Paid Search > Organic Search > Display > Organic Search > Social Media,1713
4465,Social Media > Organic Search,1296
4466,Social Media > Paid Search,3651
4467,Social Media > Social Media > Paid Search > Paid Search,6658
4468,Social Media > Display,8790
4469,Email > Email > Paid Search,4736
4470,Display > Paid Search > Organic Search > Paid Search > Email,3526
4471,Paid Search > Email > Organic Search,5928
4472,Organic Search > Organic Search > Display > Display > Display,6812
4473,Display > Organic Search > Social Media > Paid Search,2419
4474,Display > Social Media > Social Media > Paid Search > Email,9752
4475,Email > Paid Search > Organic Search > Email,4883
4476,Organic Search > Display > Email > Social Media > Display,6093
4477,Organic Search > Email > Organic Search,4608
4478,Social Media > Email > Organic Search > Organic Search,3147
4479,Display > Paid Search > Email > Social Media,7909
4480,Social Media > Organic Search > Display,3727
4481,Organic Search > Paid Search > Social Media > Organic Search > Email,3155
4482,Social Media > Email,4506
4483,Social Media > Paid Search,3246
4484,Email > Email > Display > Organic Search,3439
4485,Display > Display > Email,9683
4486,Social Media > Display > Email,3596
4487,Social Media > Email,7251
4488,Social Media > Display > Display,1933
4489,Paid Search > Display > Paid Search > Email,7599
4490,Display > Organic Search > Email > Social Media > Email,2190
4491,Email > Social Media > Organic Search,2815
4492,Paid Search > Email,1242
4493,Email > Display > Social Media,6093
4494,Social Media > Paid Search > Paid Search,5704
4495,Display > Social Media > Social Media > Organic Search,5844
4496,Email > Email,1524
4497,Organic Search > Organic Search > Display > Display,8525
4498,Social Media > Social Media > Email > Email > Paid Search,2320
4499,Social Media > Social Media,3990
4500,Organic Search > Organic Search > Email > Email > Paid Search,5187
4501,Organic Search > Paid Search > Display > Social Media,1269
4502,Email > Social Media > Social Media > Paid Search,2125
4503,Organic Search > Social Media > Organic Search > Social Media > Social Media,7891
4504,Organic Search > Paid Search,2717
4505,Social Media > Email > Paid Search,7801
4506,Social Media > Social Media > Email,6992
4507,Social Media > Paid Search,4522
4508,Social Media > Display > Email > Organic Search,8916
4509,Social Media > Email > Social Media > Email > Display,3304
4510,Social Media > Paid Search > Paid Search > Social Media,3145
4511,Organic Search > Social Media > Social Media > Social Media > Organic Search,1358
4512,Display > Organic Search > Social Media > Paid Search,5455
4513,Display > Display > Email > Email > Display,7202
4514,Social Media > Paid Search,1388
4515,Social Media > Social Media > Display > Email > Email,3541
4516,Organic Search > Paid Search,8409
